"watershed","reach","position","ID","mean_well_depth_cm","lat","lon","elevation","doc_mg.l","TYPE","Time","doc_mg.l.1","tdn_mg.l","na_mg.l","nh4_mg.l","K_mg.l","Mg_mg.l","Ca_mg.l","F_mg.l","Cl_mg.l","NO3_mg.l","PO4_mg.l","SO4_mg.l","usfs_DOC","MSU_DOC","date","fullid","Int_Abs","dec_254","dec_300","dec_562","a300","a305","a313","a320","a340","a380","a395","a412","Slope_ratio","Int_Fluor","peak_A_250.450","peak_C_350.450","peak_T_275.340","Fluorescence_Index","SUVA254","peak_ratioAT","peak_ratioCA","peak_ratioCT","Filename","area_m","analysis","area_km","transect","Qm3_s","fraction","reachposition","count_1.5","count_6.10","count_11.15","count_.15","percent_1.5","percent_6.10","percent_11.15","percent_.15","site","year","ndmi_raster_mean","ndmi_raster_median","ndvi_raster_mean","ndvi_raster_median","twi_mean","twi_median","slope_mean","slope_median","elevabovestreams_mean","elevabovestreams_median","disttostreams_mean","disttostreams_median","aspect_mean","aspect_median","resampled_mean","resampled_median","distance.to.outlet","percent_Beetle.kill","percent_Meadows","percent_Old.Forest","percent_cut.regenerating","percent_Tundra","stage","stage_num","Input.mm","snowpack_3day_avg","melt_snow_interact"
"dhn","dhn1","lw1",341,111,39.90428198,-105.910848,NA,4.213,"synoptic","11:00",4.213,NA,2.14,0.01,1.08,2.42,21.53,0.04,0.84,0.1,0,2.38,NA,4.213,2022-06-08,"FEF3410210i1h",283.46,26.519,3.1881,0,7.3422,6.4061,5.1811,4.381,2.8736,1.188,0.88514,0.58291,3.3789+0i,118000,10.629,5.7567,22.003,1.6297,6.294564443,0.48307049,0.541603161,0.261632505,"dhn1_lw1",52.25,"dinf",5.225e-05,1,0.004049307,0.190210382,"DHN1_lw1",13312,7054,1316,291,60.58344332,32.10303554,5.989168525,1.324352615,"dhn1",2022,0.067462206,0.06885709,0.21841301,0.218345717,6.044810295,5.805431366,16.99610533,16.79113043,76.33304638,71.79345703,266.7510028,240.4163056,147.7405218,145.9689061,3134.681396,3129.01416,569.2,25.92087312,1.091405184,57.70804911,14.87039563,0.409276944,"Upper Descending Limb",3,43.6118,123.99,3692.09648676
"lexen","lexen2","lw1",384,119.5,39.89329004,-105.927376,NA,1.939,"synoptic","15:30",1.939,NA,2.58,0.03,0.68,1.5,12.03,0.04,1.01,0.15,0,1.68,NA,1.939,2022-06-21,"FEF384i1h",305.71,4.594,2.462,0,5.6699,5.284,4.6189,4.1922,3.2717,1.9851,1.6101,1.2082,1.1252+0i,117000,51.474,6.5179,8.5426,1.5671,2.369262506,6.025565987,0.126625092,0.762987849,"lexen2_lw1",1611,"dinf",0.001611,2,0.058417624,0.840322482,"LEXEN2_lw1",14582,13308,3396,623,45.69870569,41.70610173,10.64276536,1.952427215,"lexen2 lw1",2022,0.05834792,0.059577968,0.198509589,0.200044915,5.913455486,5.751662254,21.59504312,21.56364087,85.35201897,77.74060059,215.6712157,197.9898987,127.2016959,141.2478325,3302.947998,3304.143555,235.19,27.83143108,4.214223003,58.91132572,0,9.043020193,"Upper Descending Limb",3,0,0,0
"lexen","lexen2","stream",386,NA,39.89327604,-105.927389,NA,1.806,"synoptic","15:30",1.806,NA,1.77,0.01,0.35,1.41,10.77,0.03,0.19,0.11,0,1.17,NA,1.806,2022-06-21,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen2_stream",980236,"dinf",0.980236,2,0.058417624,0.840322482,"LEXEN2_stream",14679,13445,3433,631,45.60395178,41.77022493,10.66546539,1.960357897,"lexen2",2022,0.058460932,0.06002289,0.198221371,0.200002864,5.89072752,5.73329401,21.5501186,21.5265094,85.65993707,78.12890625,216.4665772,197.9898987,126.9413864,141.1180334,3303.192871,3304.508057,235.19,27.5713051,4.148660328,58.68625756,0,9.59377701,"Upper Descending Limb",3,0,0,0
"lexen","lexen2","rw1",385,119.3,39.89326699,-105.927384,NA,2.1,"synoptic","15:30",2.1,NA,2.22,0.03,0.53,1.45,10.98,0.05,0.68,0.08,0,1.24,NA,NA,2022-06-21,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen2_rw1",983200.5,"dinf",0.9832005,2,0.058417624,0.840322482,"LEXEN2_rw1",14686,13452,3435,631,45.60303068,41.77120855,10.66637685,1.959383927,"",NA,0.058460932,0.06002289,0.198221371,0.200002864,5.89072752,5.73329401,21.5501186,21.5265094,85.65993707,78.12890625,216.4665772,197.9898987,126.9413864,141.1180334,3303.192871,3304.508057,NA,27.69628991,4.141501294,58.58498706,0,9.577221743,"Upper Descending Limb",3,0,0,0
"dh","dh1","lw1",37,106.1,39.90120599,-105.906487,NA,1.74,"monitoring","15:22",1.74,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,NA,2021-06-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.064420793,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2021,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Upper Descending Limb",3,7.6454,286.47,2157.4860076
"dh","dh1","lw1",405,106.1,39.90120599,-105.906487,NA,1.2807698,"synoptic","12:30",1.2807698,NA,1.73,0.05,1.04,1.89,15.84,0.04,0.33,0.13,0,3.05,NA,1.2807698,2022-06-22,"FEF4050308i1h",147.94,2.5973,1.3244,0,3.05,2.8017,2.4267,2.2201,1.5648,0.79495,0.66091,0.53356,0.97596+0i,26426,14.032,1.3824,2.0539,1.5851,2.027921021,6.831880812,0.098517674,0.673061006,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.079711882,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Upper Descending Limb",3,0,0,0
"dh","dh1","lw1",451,106.1,39.90120599,-105.906487,NA,-0.03123,"monitoring","13:45",-0.03123,NA,1.46,0.02,0.94,1.98,17.45,0.05,0.43,0.18,0,2.18,NA,-0.03123,2022-07-25,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.02913802,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Upper Descending Limb",3,0,0,0
"dh","dh1","lw1",426,106.1,39.90120599,-105.906487,NA,1.0793336,"monitoring","12:00",1.0793336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0793336,2022-07-05,"FEF4260308i1h",103.81,1.8109,0.94007,0,2.165,1.9467,1.7683,1.5345,1.0907,0.51889,0.51742,0.40477,1.2358+0i,23902,14.065,1.0422,1.5446,1.6486,1.677794521,9.10591739,0.074098827,0.674737796,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.051281783,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Upper Descending Limb",3,7.62,0,0
"dh","dh1","lw1",90,106.1,39.90120599,-105.906487,NA,0.9,"monitoring","8:15",0.9,0.08,1.94,0.03,1.27,1.92,17.9,0.01,0.29,0.12,0,3.38,0.9,NA,2021-07-15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.024805545,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2021,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Upper Descending Limb",3,2.54,0,0
"dh","dh1","lw1",418,106.1,39.90120599,-105.906487,NA,1.094965333,"monitoring","18:00",1.094965333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.094965333,2022-06-28,"FEF4180308i1h",122.79,2.1102,1.0798,0,2.4867,2.2675,1.9776,1.7469,1.3303,0.65743,0.56032,0.3966,0.89344+0i,23811,10.705,1.1546,1.7666,1.6799,1.927184301,6.059662629,0.107856142,0.653571833,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.06221208,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Upper Descending Limb",3,0,0,0
"dh","dh1","lw1",445,106.1,39.90120599,-105.906487,NA,1.211137533,"monitoring","15:30",1.211137533,NA,1.71,0.02,1.13,1.82,13.35,0.04,0.38,0.18,0,2.39,NA,1.211137533,2022-07-11,"FEF4450308i1h",81.153,1.8095,0.86044,0,1.9816,1.7358,1.4136,1.2078,0.82385,0.38132,0.25261,0.17492,0.75824+0i,18340,12.379,0.88888,1.5999,1.6132,1.494049974,7.737358585,0.071805477,0.555584724,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.041257624,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","lw1",390,119.5,39.89254497,-105.925119,NA,1.301480333,"synoptic","17:00",1.301480333,NA,1.48,0.03,0.46,1.33,11.03,0.03,0.29,0.09,0,1.33,NA,NA,2022-06-21,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_lw1",129.75,"dinf",0.00012975,1,0.058247723,1,"LEXEN1_lw1",17595,15886,3878,662,46.27705742,41.78217301,10.19962652,1.741143053,"",NA,0.05811049,0.058170617,0.201131895,0.202162355,5.873808861,5.681762218,21.4852633,21.44233679,81.25526691,73.09936523,206.5070371,185.5634919,131.262529,142.9402997,3279.899414,3280.159668,NA,33.1838565,3.587443946,55.00747384,0,8.22122571,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","lw1",441,92.3,39.89254497,-105.925119,NA,1.0526886,"monitoring","13:45",1.0526886,NA,1.3,0.03,0.67,1.39,10.38,0.03,0.26,0.13,0,1.35,NA,1.0526886,2022-07-11,"FEF4410208i1h",140.6244169,2.216670225,1.132294428,0,2.607674067,2.430070018,2.13145331,1.93421618,1.436779783,0.871242583,0.765420927,0.621391084,1.470703+0i,24368.51088,3.527218438,1.54097751,2.302991452,1.463051928,2.105722647,1.531581211,0.436881791,0.669119943,"lexen1_lw1",129.75,"dinf",0.00012975,1,0.025768317,1,"LEXEN1_lw1",17595,15886,3878,662,46.27705742,41.78217301,10.19962652,1.741143053,"lexen1 lw1",2022,0.05811049,0.058170617,0.201131895,0.202162355,5.873808861,5.681762218,21.4852633,21.44233679,81.25526691,73.09936523,206.5070371,185.5634919,131.262529,142.9402997,3279.899414,3280.159668,0,33.1838565,3.587443946,55.00747384,0,8.22122571,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","lw1",430,92.3,39.89254497,-105.925119,NA,1.114505,"monitoring","13:30",1.114505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.114505,2022-07-05,"FEF4300308i1h",182.43,2.7746,1.5183,0,3.4967,3.2486,2.8929,2.5899,1.9112,1.0452,0.84146,0.72617,0.93218+0i,23355,7.2318,1.2307,1.8705,1.5938,2.489535713,3.866238974,0.170178932,0.657952419,"lexen1_lw1",129.75,"dinf",0.00012975,1,0.033045743,1,"LEXEN1_lw1",17595,15886,3878,662,46.27705742,41.78217301,10.19962652,1.741143053,"lexen1",2022,0.05811049,0.058170617,0.201131895,0.202162355,5.873808861,5.681762218,21.4852633,21.44233679,81.25526691,73.09936523,206.5070371,185.5634919,131.262529,142.9402997,3279.899414,3280.159668,0,33.1838565,3.587443946,55.00747384,0,8.22122571,"Upper Descending Limb",3,7.62,0,0
"lexen","lexen1","lw1",416,92.3,39.89254497,-105.925119,NA,1.281480333,"monitoring","17:30",1.281480333,NA,1.07,0.02,0.5,1.33,10.92,0.03,0.2,0.07,0,1.26,NA,1.281480333,2022-06-28,"FEF4160308i1h",260.98,3.647,1.9787,0,4.557,4.3447,3.852,3.4669,2.8018,1.682,1.4237,1.2621,1.3145+0i,225000,176.37,10.656,15.25,1.57,2.845927406,11.5652459,0.060418439,0.698754098,"lexen1_lw1",129.75,"dinf",0.00012975,1,0.039983367,1,"LEXEN1_lw1",17595,15886,3878,662,46.27705742,41.78217301,10.19962652,1.741143053,"lexen1 lw1",2022,0.05811049,0.058170617,0.201131895,0.202162355,5.873808861,5.681762218,21.4852633,21.44233679,81.25526691,73.09936523,206.5070371,185.5634919,131.262529,142.9402997,3279.899414,3280.159668,0,33.1838565,3.587443946,55.00747384,0,8.22122571,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","stream",62,NA,39.892522,-105.92511,NA,1.62,"monitoring","12:40",1.62,0.08,1.42,0.02,0.52,1.25,9.44,0.01,0.17,0.04,0,1.59,1.62,NA,2021-06-23,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,0.029930891,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","stream",414,NA,39.892522,-105.92511,NA,1.2168218,"monitoring","17:30",1.2168218,NA,1.25,0.02,0.47,1.42,10.45,0.02,0.2,0.08,0,1.24,NA,1.2168218,2022-06-28,"FEF4140308i1h",327.4,3.7317,2.1992,0,5.0647,4.8173,4.4975,4.158,3.3852,2.43,2.1787,2.1116,1.4946+0i,258000,308.04,9.8514,15.248,1.5454,3.066759652,20.2019937,0.031980912,0.646078174,"lexen1_stream",1162680.5,"dinf",1.1626805,1,0.039983367,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2022,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","stream",388,NA,39.892522,-105.92511,NA,1.23218,"synoptic","17:00",1.23218,NA,1.48,0.03,0.51,1.47,10.91,0.04,0.22,0.11,0,1.37,NA,NA,2022-06-21,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,0.058247723,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"",NA,0.05811049,0.058170617,0.201131895,0.202162355,5.873808861,5.681762218,21.4852633,21.44233679,81.25526691,73.09936523,206.5070371,185.5634919,131.262529,142.9402997,3279.899414,3280.159668,NA,33.15907394,3.58476475,54.96639283,0,8.289768484,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","stream",47,NA,39.892522,-105.92511,NA,2.09,"monitoring","9:26",2.09,0.09,1.48,0.02,0.5,1.28,9.53,0.02,0.2,0.06,0,1.57,2.09,NA,2021-06-09,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_stream",1162680.5,"dinf",1.1626805,1,0.061419209,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2021,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Upper Descending Limb",3,38.481,114.59,3060.2938794
"lexen","lexen1","stream",439,NA,39.892522,-105.92511,NA,0.93992696,"monitoring","11:45",0.93992696,NA,1.27,0.03,0.4,1.46,9.99,0.03,0.21,0.06,0,1.3,NA,0.93992696,2022-07-11,"FEF4390208s3",73.27270122,1.898598618,0.859652765,0,1.979780318,1.793717203,1.540267277,1.321973604,0.708698877,0.196894921,0.0966781,0.026696228,0.486796639+0i,42580.20186,4.93281588,2.675492816,3.983598561,1.511565886,2.019942718,1.238281369,0.542386515,0.671627117,"lexen1_stream",1162680.5,"dinf",1.1626805,1,0.026023169,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2022,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Upper Descending Limb",3,0,0,0
"lexen","lexen1","stream",428,NA,39.892522,-105.92511,NA,0.73412098,"monitoring","13:15",0.73412098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73412098,2022-07-05,"FEF428i3",128.93,2.2747,1.1839,0,2.7264,2.5163,2.211,1.9668,1.401,0.60267,0.43174,0.29952,0.68523+0i,80598,13.714,4.9583,6.6961,1.5396,3.098535612,2.048057825,0.361550241,0.740475799,"lexen1_stream",1162680.5,"dinf",1.1626805,1,0.033470495,1,"LEXEN1_stream",17595,15887,3878,662,46.2758403,41.78370417,10.19935827,1.741097259,"lexen1",2022,0.05811049,0.058170617,0.201094836,0.202154711,5.874270439,5.681762218,21.48364696,21.44233612,81.26356029,73.11560059,206.5257297,185.5634919,131.2693236,142.9597073,3279.928467,3280.186035,0,33.15907394,3.58476475,54.96639283,0,8.289768484,"Upper Descending Limb",3,7.62,0,0
"dh","dh2.5","stream",404,NA,39.9002883,-105.9162142,NA,0.8828,"synoptic","11:45",0.8828,NA,1.29,0.03,0.79,2.37,29.67,0.01,0.2,0.22,0,1.61,NA,0.8828,2022-06-22,"FEF404i3",209.65,2.1288,1.336,0,3.0767,2.8352,2.6521,2.45,2.0855,1.6189,1.6501,1.6519,2.0651+0i,90771,126.98,2.3766,3.3973,1.6017,2.411418215,37.37674035,0.018716333,0.699555529,"dh2.5_stream",14.75,"multiple",1.475e-05,2.5,0.079711882,0.595747418,"DH2.5_stream",23045,17970,6864,1948,46.25002509,36.06478415,13.7756638,3.909526963,"dh2.5",2022,0.06266888,0.064663194,0.203546375,0.206486076,6.03345108,5.778213501,20.03697532,19.4517628,72.33288308,64.97436523,215.1350886,191.4213562,107.081755,109.5562776,3208.35498,3194.056885,960.22,22.73476112,3.349807798,57.00164745,9.445359692,7.468423943,"Upper Descending Limb",3,0,0,0
"dh","dh2","stream",401,NA,39.90008902,-105.912993,NA,1.002,"synoptic","11:30",1.002,NA,1.49,0.03,0.83,2.27,25.41,0.04,0.41,0.23,0,1.78,NA,1.002,2022-06-22,"FEF401i1h",159.2,2.1885,1.2031,0,2.7707,2.5567,2.3125,2.145,1.6474,1.1814,0.92835,0.84538,1.4675+0i,77545,82.949,3.2621,4.5442,1.5583,2.184131737,18.25381805,0.039326574,0.717860129,"dh2_stream",1668001.25,"dinf",1.66800125,2,0.079711882,0.649335583,"DH2_stream",25111,20675,7692,2133,45.15473557,37.17789646,13.83179587,3.835572099,"dh2",2022,0.062357932,0.06455262,0.203097001,0.205595553,6.010921955,5.741036892,20.23370707,19.84546289,70.2624295,63.35681152,204.5473528,183.137085,106.8708187,108.5198399,3189.847656,3175.055176,657.1,22.09360845,2.969300453,59.93960745,8.152994464,6.84448918,"Upper Descending Limb",3,0,0,0
"dh","dh2","stream",81,NA,39.90008902,-105.912993,NA,0.95,"monitoring","10:12",0.95,0.05,1.77,0.03,1.12,1.71,16.04,0,0.19,0.1,0,2.47,0.95,NA,2021-07-01,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh2_stream",1668001.25,"dinf",1.66800125,2,0.036726931,0.649335583,"DH2_stream",25111,20675,7692,2133,45.15473557,37.17789646,13.83179587,3.835572099,"dh2",2021,0.062357932,0.06455262,0.203097001,0.205595553,6.010921955,5.741036892,20.23370707,19.84546289,70.2624295,63.35681152,204.5473528,183.137085,106.8708187,108.5198399,3189.847656,3175.055176,657.1,22.09360845,2.969300453,59.93960745,8.152994464,6.84448918,"Upper Descending Limb",3,5.08,0,0
"dh","dh1.5","stream",406,NA,39.90060246,-105.9094847,NA,0.913743807,"synoptic","12:30",0.913743807,NA,1.39,0.03,0.94,1.91,16.83,0.01,0.71,0.13,0,2.37,NA,0.913743807,2022-06-22,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1.5_stream",1877099.25,"dinf",1.87709925,1.5,0.079711882,0.719267758,"DH1.5_stream",28437,23522,8320,2258,45.47228041,37.61293314,13.30412396,3.610662488,"dh1.5",2022,0.061813734,0.06344143,0.20377177,0.20624648,5.98384428,5.692493916,20.39888777,20.20199012,70.93291329,63.97045898,203.1642005,181.4213562,105.5886413,107.9931187,3172.148926,3158.104248,293.12,22.70663034,2.67938238,61.0808356,7.356948229,6.176203451,"Upper Descending Limb",3,0,0,0
"dh","dh1","stream",443,NA,39.90130196,-105.906286,NA,0.78602544,"monitoring","14:30",0.78602544,NA,1.53,0.04,1.16,2.39,17.73,0.04,0.27,0.03,0,2.41,NA,0.78602544,2022-07-11,"FEF443i3",57.65,1.4025,0.54924,0,1.2649,1.1396,0.96769,0.84595,0.61543,0.25366,0.17227,0.13148,0.83914+0i,57637,18.605,2.8613,6.2374,1.6176,1.784293394,2.982813352,0.153791991,0.458732805,"dh1_stream",2678640.25,"dinf",2.67864025,1,0.041399208,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Upper Descending Limb",3,0,0,0
"dh","dh1","stream",40,NA,39.90130196,-105.906286,NA,2.18,"monitoring","16:05",2.18,0.07,1.49,0.01,0.83,1.51,17.61,0.02,0.21,0.03,0,2.05,2.18,NA,2021-06-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_stream",2678640.25,"dinf",2.67864025,1,0.065043763,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2021,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Upper Descending Limb",3,7.6454,286.47,2157.4860076
"dh","dh1","stream",31,NA,39.90130196,-105.906286,NA,3.19,"monitoring","16:25",3.19,0.08,1.47,0.02,0.98,1.61,17.48,0.02,0.2,0.08,0,2.06,3.19,NA,2021-05-26,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_stream",2678640.25,"dinf",2.67864025,1,0.064052674,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2021,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Upper Descending Limb",3,20.5232,375.4,7318.38020192
"dh","dh1","stream",89,NA,39.90130196,-105.906286,NA,0.94,"monitoring","8:00",0.94,0.06,1.99,0.03,1.01,1.99,16.74,0.02,0.21,0.11,0,2.58,0.94,NA,2021-07-15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_stream",2678640.25,"dinf",2.67864025,1,0.024947129,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2021,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Upper Descending Limb",3,2.54,0,0
"dh","dh1","stream",450,NA,39.90130196,-105.906286,NA,0.83483908,"monitoring","13:45",0.83483908,NA,1.6,0.04,1.26,2.4,23.45,0.03,0.3,0.18,0,2.65,NA,0.83483908,2022-07-25,"FEF450i3",89.297,1.5878,0.74688,0,1.7201,1.5962,1.4026,1.2702,0.9488,0.48377,0.36694,0.3131,0.92363+0i,65811,35.629,3.4684,5.2563,1.5539,1.901923422,6.77834218,0.097347666,0.659855792,"dh1_stream",2678640.25,"dinf",2.67864025,1,0.02913802,1,"DH1_stream",41735,32995,10654,2983,47.22916926,37.33859925,12.05653694,3.375694547,"dh1",2022,0.06466932,0.06653269,0.207206577,0.208291888,5.982262135,5.663560867,19.87941631,19.71067352,69.20887105,62.42944336,203.0628405,180.7106781,111.0929004,116.0742565,3144.251221,3130.909668,NA,21.02310231,2.244224422,63.53135314,8.646864686,4.554455446,"Upper Descending Limb",3,0,0,0
